Week,Commodity,Trend,Text
weekly_01_2025_Eng.txt,rice,Unknown,"market, the retail prices of all the types of"
weekly_01_2025_Eng.txt,dhal,Decrease,pulses have decreased except for red dhal.
weekly_01_2025_Eng.txt,rice,Decrease,The highest price decrease of Rs.14.00/kg
weekly_01_2025_Eng.txt,rice,Increase,price of red dhal has increased by around
weekly_01_2025_Eng.txt,rice,Unknown,Rs.1.00/kg and the price ranged Rs.290.00-
weekly_01_2025_Eng.txt,rice,Unknown,the current retail prices of all the types of
weekly_01_2025_Eng.txt,rice,Decrease,pulses have decreased with the highest price
weekly_01_2025_Eng.txt,vegetable,Unknown,Vegetable
weekly_01_2025_Eng.txt,rice,Unknown,Prices of most of the vegetables have
weekly_01_2025_Eng.txt,rice,Unknown,Prices of most of the upcountry vegetables
weekly_01_2025_Eng.txt,rice,Decrease,"have decreased, with the highest price"
weekly_01_2025_Eng.txt,rice,Unknown,Prices of all the other  up-country
weekly_01_2025_Eng.txt,vegetable,Unknown,"vegetables, except for beetroot have"
weekly_01_2025_Eng.txt,rice,Increase,the price of beetroot has increased by 24%
weekly_01_2025_Eng.txt,rice,Unknown,"Nuwara Eliya area. Further, the price of"
weekly_01_2025_Eng.txt,rice,Decrease,price of capsicum has decreased by 28%
weekly_01_2025_Eng.txt,vegetable,Unknown,"Considering the low-country vegetables,"
weekly_01_2025_Eng.txt,rice,Unknown,the prices most of the vegetable varieties
weekly_01_2025_Eng.txt,rice,Increase,experienced price decrease with increased
weekly_01_2025_Eng.txt,rice,Unknown,long beans (22%)  the prices have
weekly_01_2025_Eng.txt,rice,Decrease,decreased significantly. Prices of all the
weekly_01_2025_Eng.txt,vegetable,Unknown,other low country vegetables except for
weekly_01_2025_Eng.txt,rice,Unknown,"However, the price of snake gourd has"
weekly_01_2025_Eng.txt,rice,Unknown,"addition, the prices of green chilies and"
weekly_01_2025_Eng.txt,rice,Unknown,"Compared to the previous years, the prices"
weekly_01_2025_Eng.txt,vegetable,Decrease,"of most of the vegetables have decreased,"
weekly_01_2025_Eng.txt,rice,Decrease,with   the highest price decrease of 62%
weekly_01_2025_Eng.txt,rice,Unknown,Retail prices of most of the vegetable
weekly_01_2025_Eng.txt,rice,Unknown,downward wholesale price trend. For up-
weekly_01_2025_Eng.txt,rice,Unknown,"country vegetables, the highest price"
weekly_01_2025_Eng.txt,rice,Unknown,Prices of capsicum has significantly
weekly_01_2025_Eng.txt,vegetable,Unknown,Low-country vegetables have shown a
weekly_01_2025_Eng.txt,rice,Unknown,notable price drop with the
weekly_01_2025_Eng.txt,rice,Decrease,highest   price decrease of Rs.117.00/kg for
weekly_01_2025_Eng.txt,rice,Unknown,"year, the current retail prices of most of the"
weekly_01_2025_Eng.txt,rice,Unknown,price drop reported for carrots at 60 %.
weekly_01_2025_Eng.txt,coconut,Unknown,Coconut
weekly_01_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts
weekly_01_2025_Eng.txt,rice,Unknown,respectively. Price ranges were Rs.165.00 -
weekly_01_2025_Eng.txt,rice,Unknown,the current wholesale prices of large and
weekly_01_2025_Eng.txt,rice,Unknown,Prices of large nuts showed a slight
weekly_01_2025_Eng.txt,rice,Increase,increase by around Rs.2.00/nut. Price
weekly_01_2025_Eng.txt,rice,Unknown,prices of large nuts (59%) and small nuts
weekly_01_2025_Eng.txt,fruit,Unknown,Fruits
weekly_01_2025_Eng.txt,rice,Unknown,Prices of most fruit varieties have
weekly_01_2025_Eng.txt,rice,Decrease,the prices of avocado and orange decreased
weekly_01_2025_Eng.txt,rice,Unknown,Prices of all the sizes of pineapple and
weekly_01_2025_Eng.txt,rice,Unknown,prices of all the types of banana s have
weekly_01_2025_Eng.txt,rice,Increase,prices of passion fruit has increased by
weekly_01_2025_Eng.txt,rice,Unknown,stocks. Prices of imported red grapes has
weekly_01_2025_Eng.txt,rice,Unknown,the wholesale price of most of fruit have
weekly_01_2025_Eng.txt,rice,Increase,increased with the highest price increase of
weekly_01_2025_Eng.txt,rice,Unknown,Retail prices of most of the fruits have
weekly_01_2025_Eng.txt,rice,Unknown,wholesale prices. The highest price
weekly_01_2025_Eng.txt,fruit,Unknown,Rs.178.00/fruit due to availability of low
weekly_01_2025_Eng.txt,fruit,Unknown,quality and small fruits with the end of the
weekly_01_2025_Eng.txt,rice,Unknown,harvesting season. Price of all sizes of
weekly_01_2025_Eng.txt,rice,Unknown,Rs.61.00-Rs.85.00. Price of papaw has
weekly_01_2025_Eng.txt,rice,Decrease,decreased by Rs. 26.00/kg.  Price of orange
weekly_01_2025_Eng.txt,fruit,Decrease,has decreased by Rs.10.00/fruit due to low
weekly_01_2025_Eng.txt,rice,Unknown,"quality fruit. In contrast, the price of"
weekly_01_2025_Eng.txt,rice,Unknown,"high demand, the price of king coconut has"
weekly_01_2025_Eng.txt,rice,Unknown,"Compared to last year, the retail prices of"
weekly_01_2025_Eng.txt,fruit,Increase,most of the fruit varieties have increased
weekly_01_2025_Eng.txt,rice,Increase,with the highest price increase of 57%
weekly_01_2025_Eng.txt,fish,Unknown,Fresh Fish
weekly_01_2025_Eng.txt,rice,Unknown,Wholesale prices of most of the fresh fish
weekly_01_2025_Eng.txt,rice,Unknown,supply. Prices of kelawalla and thalapath
weekly_01_2025_Eng.txt,rice,Increase,"areas. However, a price increase of 9% was"
weekly_01_2025_Eng.txt,rice,Unknown,Northern areas. Prices of other fresh fish
weekly_01_2025_Eng.txt,rice,Unknown,the current wholesale prices of most of the
weekly_01_2025_Eng.txt,fish,Decrease,fresh fish types have decreased with the
weekly_01_2025_Eng.txt,rice,Decrease,highest price decrease of 25% noted for
weekly_01_2025_Eng.txt,rice,Unknown,The retail prices of all other fish varieties
weekly_01_2025_Eng.txt,rice,Decrease,decreased and the highest price decrease
weekly_01_2025_Eng.txt,rice,Unknown,Rs.128.00/kg. The second highest price
weekly_01_2025_Eng.txt,rice,Decrease,Rs.64.00/kg. Price decrease of other fish
weekly_01_2025_Eng.txt,rice,Increase,range of Rs.31.00-59.00/kg. Price increase
weekly_01_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded for
weekly_01_2025_Eng.txt,rice,Unknown,balaya by 28% and the highest price
weekly_01_2025_Eng.txt,fish,Unknown,Dried Fish
weekly_01_2025_Eng.txt,rice,Unknown,Prices of most of the dried fish types have
weekly_01_2025_Eng.txt,rice,Increase,dried fish. Price increase of 7% and 6%
weekly_01_2025_Eng.txt,rice,Decrease,a price decrease of 5% was noted for local
weekly_01_2025_Eng.txt,rice,Unknown,Negombo and Beruwala areas. Prices of
weekly_01_2025_Eng.txt,fish,Unknown,other dried fish varieties have not changed
weekly_01_2025_Eng.txt,rice,Unknown,the current wholesale prices of most of the
weekly_01_2025_Eng.txt,fish,Decrease,dried fish types have decreased with the
weekly_01_2025_Eng.txt,rice,Decrease,highest price decrease of 26% noted for
weekly_01_2025_Eng.txt,rice,Unknown,The prices of other dry fish varieties except
weekly_01_2025_Eng.txt,rice,Increase,with the highest price increase recorded for
weekly_01_2025_Eng.txt,rice,Increase,highest price increase was recorded for
weekly_01_2025_Eng.txt,rice,Decrease,price decrease was recorded for mora by
weekly_01_2025_Eng.txt,rice,Decrease,Rs.73.00/kg. Price decrease of balaya and
weekly_01_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded for
weekly_01_2025_Eng.txt,rice,Unknown,kattawa by 14%. The second highest price
weekly_01_2025_Eng.txt,egg,Unknown,Eggs
weekly_01_2025_Eng.txt,rice,Unknown,Prices of brown and white eggs have
weekly_01_2025_Eng.txt,rice,Increase,increased by 16% and their prices ranged
weekly_01_2025_Eng.txt,egg,Unknown,Rs.35.00- 42.00/egg and Rs.33.00-38.00/
weekly_01_2025_Eng.txt,egg,Unknown,egg respectively.
weekly_01_2025_Eng.txt,rice,Unknown,the current wholesale prices of both brown
weekly_01_2025_Eng.txt,egg,Decrease,and white eggs have decreased by 28% and
weekly_01_2025_Eng.txt,rice,Unknown,Prices of both brown and white eggs have
weekly_01_2025_Eng.txt,rice,Increase,increased by Rs.6.00. The price range of a
weekly_01_2025_Eng.txt,egg,Unknown,white egg was Rs.35.00-41.00 and the
weekly_01_2025_Eng.txt,rice,Unknown,price range of a brown egg was Rs.37.00-
weekly_01_2025_Eng.txt,rice,Unknown,42.00. The average price of the white and
weekly_01_2025_Eng.txt,egg,Unknown,brown egg types were Rs.37.00 and
weekly_01_2025_Eng.txt,rice,Unknown,the current retail prices of both egg
weekly_01_2025_Eng.txt,rice,Unknown,Prices of all the meat types except for
weekly_01_2025_Eng.txt,rice,Increase,broiler chicken have increased. Price
weekly_01_2025_Eng.txt,rice,Increase,respectively. Price increase of curry
weekly_01_2025_Eng.txt,chicken,Unknown,chicken has recorded as Rs.59.00/kg and
weekly_01_2025_Eng.txt,rice,Decrease,price decrease of broiler chicken has
weekly_01_2025_Eng.txt,rice,Unknown,the prices of all the meat types except for
weekly_01_2025_Eng.txt,rice,Decrease,highest price decrease was recorded for
weekly_01_2025_Eng.txt,chicken,Unknown,broiler chicken by10%.
weekly_01_2025_Eng.txt,rice,Unknown,wholesale and retail prices of selected food
weekly_01_2025_Eng.txt,rice,Unknown,"prevailing prices, price ranges, averages, and a"
weekly_01_2025_Eng.txt,rice,Unknown,comparison of weekly prices. The changes in
weekly_01_2025_Eng.txt,rice,Unknown,prices reported are always with price prevailed
weekly_01_2025_Eng.txt,rice,Unknown,The frequency of collection of wholesale price
weekly_01_2025_Eng.txt,rice,Unknown,"Friday) while with retail prices, it is thrice a"
weekly_01_2025_Eng.txt,rice,Unknown,Rice VarietiesLOCATIONS
weekly_01_2025_Eng.txt,rice,Unknown,Table 01: Selected Markets:Wholesale Price of Rice (Rs/50kg bag)
weekly_01_2025_Eng.txt,rice,Unknown,Table 02: Selected Markets: Retail Price of Rice (Rs/kg)
weekly_01_2025_Eng.txt,rice,Unknown,LOCATIONS Rice Varieties
weekly_01_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal
weekly_01_2025_Eng.txt,rice,Unknown,Table 04: Selected Markets:Wholesale Price of Subsidiary Food (Rs/50kg)
weekly_01_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion PotatoLOCATION Imported Imported Local Imported Welimada
weekly_01_2025_Eng.txt,rice,Unknown,Table 05: Selected Markets: Retail Price of Subsidiary Food Crops (Rs/kg)
weekly_01_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion Potato Pulses
weekly_01_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal
weekly_01_2025_Eng.txt,rice,Unknown,Table 06: Selected Markets: Wholesale Price of Vegetables(Rs/kg)
weekly_01_2025_Eng.txt,potato,Unknown,ManiocLong Beans Ash Plantain Green Chillies Lime Sweet Potatoe
weekly_01_2025_Eng.txt,rice,Unknown,"Colombo, Meegoda, Norochchole, Jaffna,Dambulla and Kandy - Gotukola Price Rs/Kg"
weekly_01_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables (Rs/bundle)
weekly_01_2025_Eng.txt,coconut,Unknown,Coconut (Rs/nut)
weekly_01_2025_Eng.txt,rice,Unknown,Table 07: Selected Markets: Retail Price of Vegetables (Rs/kg)
weekly_01_2025_Eng.txt,potato,Unknown,Sweet Potato Large Small
weekly_01_2025_Eng.txt,vegetable,Unknown,Low Country Varieties Leafy Vegetable Coconut (Rs/nut)
weekly_01_2025_Eng.txt,rice,Unknown,Table 08: Selected Markets: Retail Price of Fruits (Rs/each & Rs/kg)
weekly_01_2025_Eng.txt,fruit,Unknown,Mango Other Fruits
weekly_01_2025_Eng.txt,coconut,Unknown,Passion Avocado Slime Apple Grapes (Rs/kg) King CoconutWood Apple Orange
weekly_01_2025_Eng.txt,fish,Unknown,Local Dried Fish Imported Dried Fish
weekly_01_2025_Eng.txt,fish,Unknown,Imported Dried Fish
weekly_01_2025_Eng.txt,fish,Unknown,Local Dried Fish
weekly_01_2025_Eng.txt,rice,Unknown,Table 10: Selected Markets: Wholesale Price of Dried Fish (Rs/50kg)
weekly_01_2025_Eng.txt,fish,Unknown,Sea Fish Eggs
weekly_01_2025_Eng.txt,rice,Unknown,Table 09: Selected Markets: Wholesale Price of Fresh Fish & Eggs (Rs/kg & Rs/egg)
weekly_01_2025_Eng.txt,fish,Unknown,Sea FishLocations
weekly_01_2025_Eng.txt,rice,Unknown,Table 11: Selected Markets: Retail Price of Fresh Fish & Eggs (Rs/kg & Rs/eggs)
weekly_01_2025_Eng.txt,fish,Unknown,Sea Fish EggsLOCATIONS
weekly_01_2025_Eng.txt,rice,Unknown,Table 12: Selected Markets: Retail Price of Dried Fish (Rs/kg)
weekly_01_2025_Eng.txt,fish,Unknown,Dried FishLOCATIONS Sprats-Imported Kattawa Thora Mora Balaya
weekly_01_2025_Eng.txt,rice,Unknown,Table 13: Selected Markets: Retail Price of Meat (Rs/kg)
weekly_01_2025_Eng.txt,chicken,Unknown,Meat Meat (Chicken) Meat
weekly_01_2025_Eng.txt,rice,Unknown,Rice Coconut
weekly_01_2025_Eng.txt,fruit,Unknown,Keeri Samba 250.00−260.00255.00255.00322.50 0.00 -20.93Fruits (Rs/fruit)
weekly_01_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 35.00− 70.00 52.73 40.73 77.50 29.46 -31.96
weekly_01_2025_Eng.txt,onion,Unknown,Onion Mango
weekly_01_2025_Eng.txt,onion,Unknown,Big Onion Kohu −
weekly_01_2025_Eng.txt,potato,Unknown,Potato Orange 100.00− 140.00 117.00 130.00143.33 -10.00 -18.37
weekly_01_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 150.00− 170.00 166.36 164.44 93.33 1.17 78.25
weekly_01_2025_Eng.txt,fish,Unknown,Cowpea (White) 500.00−650.00580.00583.331100.00 -0.57 -47.27Sea Fish
weekly_01_2025_Eng.txt,dhal,Unknown,Red Dhal 275.00−280.00277.14275.00296.67 0.78 -6.58Hurulla 750.00− 900.00 829.23 848.33658.00 -2.25 26.02
weekly_01_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 650.00− 800.00 757.86 774.171013.00 -2.11 -25.19
weekly_01_2025_Eng.txt,egg,Unknown,Raddish 80.00−150.00112.00126.00151.00 -11.11 -25.83Eggs
weekly_01_2025_Eng.txt,fish,Unknown,Ladies Fingers 60.00−150.00108.00133.00151.00 -18.80 -28.48Dried Fish
weekly_01_2025_Eng.txt,potato,Unknown,Sweet Potato 120.00−140.00128.00123.00 93.00 4.07 37.63Maduwa (Imported) −
weekly_01_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Koduwa (Imported) −
weekly_01_2025_Eng.txt,rice,Unknown,Table 14: Colombo: Wholesale Prices (Rs/kg or Rs/piece)
weekly_01_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_01_2025_Eng.txt,rice,Unknown,Average Price
weekly_01_2025_Eng.txt,rice,Unknown,Rice Coconut
weekly_01_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00− 280.00264.67 264.39 0.28 Fruits (Rs/fruit)
weekly_01_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 40.00− 90.00 71.00 64.23 80.42 6.77 -11.71
weekly_01_2025_Eng.txt,onion,Unknown,Onion Mango
weekly_01_2025_Eng.txt,onion,Unknown,Big Onion Kohu −
weekly_01_2025_Eng.txt,potato,Unknown,Potato Orange 120.00− 200.00168.82179.23 208.57 -10.41 -19.06
weekly_01_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 180.00− 220.00198.00186.79 130.50 11.21 51.72
weekly_01_2025_Eng.txt,fish,Unknown,Cowpea (White) 700.00− 950.00831.90 835.931306.25 -4.03-36.31Sea Fish
weekly_01_2025_Eng.txt,dhal,Unknown,Red Dhal 290.00− 360.00313.33 312.31339.55 1.02 -7.72Hurulla 900.00− 960.00927.50991.67 867.14 -64.17 6.96
weekly_01_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 750.00−1200.00989.291020.591375.00 -31.30 -28.05
weekly_01_2025_Eng.txt,egg,Unknown,Raddish 140.00− 300.00231.03 257.41317.31-26.38-27.19Eggs
weekly_01_2025_Eng.txt,fish,Unknown,Ladies Fingers 160.00− 360.00259.33 274.83347.20-15.50-25.31Dried Fish
weekly_01_2025_Eng.txt,chicken,Unknown,Root Crops Chicken (Broiler) 1100.00−1260.001208.331230.001337.27 -21.67 -9.64
weekly_01_2025_Eng.txt,potato,Unknown,Sweet Potato 140.00− 340.00243.21 261.48252.40-18.27 -3.64Chicken (Curry) 1000.00−1200.001109.091050.001207.27 59.09 -8.13
weekly_01_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Pork 1000.00−1300.001233.331125.001275.00 108.33 -3.27
weekly_01_2025_Eng.txt,rice,Unknown,Table 15: Colombo &Suburbs: Retail Prices (Rs/kg or Rs/piece)
weekly_01_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_01_2025_Eng.txt,rice,Unknown,Average Price Change Compared to
weekly_01_2025_Eng.txt,vegetable,Unknown,Paddy Vegetable (Up Country) Snake Gourd
weekly_01_2025_Eng.txt,onion,Unknown,Red Onion Badulla − Long Beans
weekly_01_2025_Eng.txt,onion,Unknown,Big Onion Welimada 210.00−230.00 218.00Embilipitiya 200.00−220.00207.50
weekly_01_2025_Eng.txt,potato,Unknown,Potato Hambantota −
weekly_01_2025_Eng.txt,vegetable,Unknown,N'Eliya 280.00−300.00290.00Vegetable (Low Country) Embilipitiya 70.00−80.00 73.75
weekly_01_2025_Eng.txt,fruit,Unknown,Moneragala 480.00−500.00488.00Brinjal Fruits (Rs/kg)
weekly_01_2025_Eng.txt,rice,Unknown,Table 16: Farmgate/Producer Prices of Food Commodities in Selected Producing Areas (Rs/kg)
weekly_01_2025_Eng.txt,rice,Unknown,PriceCOMMODITY Range Average
weekly_01_2025_Eng.txt,rice,Unknown,Price COMMODITY Range Average
weekly_01_2025_Eng.txt,rice,Unknown,Price COMMODITY
weekly_01_2025_Eng.txt,rice,Unknown,Rice
weekly_01_2025_Eng.txt,onion,Unknown,Red Onion
weekly_01_2025_Eng.txt,onion,Unknown,Big Onion
weekly_01_2025_Eng.txt,potato,Unknown,Potato
weekly_01_2025_Eng.txt,dhal,Unknown,Red Dhal 290.00− 300.00 300.00− 360.00 290.00− 340.00300.00− 320.00350.00− 360.00290.00− 320.00300.00− 300.00290.00− 300.00 300.00− 320.00
weekly_01_2025_Eng.txt,rice,Unknown,Annex 01 - Colombo Markets: Retail Prices of Rice and Subsidiary Food Crops (Rs/kg) Week 01: 03 - 09 Jan 2025
weekly_01_2025_Eng.txt,vegetable,Unknown,Vegetable
weekly_01_2025_Eng.txt,potato,Unknown,Sweet Potato 140.00− 180.00 280.00− 320.00 240.00− 260.00 320.00 − 340.00 180.00− 240.00 160.00− 180.00 240.00− 300.00 230.00− 240.00260.00− 280.00
weekly_01_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable
weekly_01_2025_Eng.txt,coconut,Unknown,Coconut
weekly_01_2025_Eng.txt,rice,Unknown,Annex 02 - Colombo Markets: Retail Prices of Vegetables (Rs/kg) and Coconut (Rs/nut)
weekly_01_2025_Eng.txt,fruit,Unknown,Other Fruits
weekly_01_2025_Eng.txt,coconut,Unknown,King Coconut 180.00− 220.00 200.00− 220.00200.00− 220.00 200.00− 200.00180.00− 200.00180.00− 200.00180.00− 200.00 180.00− 200.00 180.00−200.00
weekly_01_2025_Eng.txt,rice,Unknown,Annex 03 - Colombo Markets: Retail Prices of Fruits (Rs/fruit)
weekly_01_2025_Eng.txt,fish,Unknown,Sea Fish
weekly_01_2025_Eng.txt,egg,Unknown,30 Eggs (Rs/egg)
weekly_01_2025_Eng.txt,fish,Unknown,Dried Fish
weekly_01_2025_Eng.txt,chicken,Unknown,Chicken (Broiler) 1200.00−1200.001220.00−1220.001250.00−1250.001250.00−1260.001150.00−1150.001100.00−1100.001200.00−1200.001200.00−1200.001200.00−1200.00
weekly_01_2025_Eng.txt,chicken,Unknown,Chicken (Curry) 1100.00−1100.001100.00−1100.001100.00−1100.001150.00−1200.001150.00−1150.00 − 1000.00−1000.001100.00−1100.001100.00−1100.00
weekly_01_2025_Eng.txt,rice,Unknown,Annex 04 - Colombo Markets: Retail Prices of Sea Fish and Dried Fish (Rs/kg)
weekly_01_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu - normal ) 361 9.88 1.52 - 0.03 0.09 10.67 - 6.94 26.29 1.22 1.5
weekly_01_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu Samba) 355 8.81 1.53 - 0.03 0.09 8.11 - 9.82 30.48 0.92 1.7
weekly_01_2025_Eng.txt,rice,Unknown,Rice - ( Red Kekulu - normal ) 366 8.64 2.12 - 0.05 0.1 8.39 - 4.73 31.7 0.88 1.84
weekly_01_2025_Eng.txt,rice,Unknown,Rice -Samba 369 6.86 2.45 - 0.05 0.13 12.79 - 8.71 37.26 1.18 1.49
weekly_01_2025_Eng.txt,rice,Unknown,Rice - Nadu White 366 7.76 1.48 - 0.03 0.12 9.35 - 4.57 20.1 0.64 1.61
weekly_01_2025_Eng.txt,onion,Unknown,Onion
weekly_01_2025_Eng.txt,onion,Unknown,Big onions 48 1.67 0.24 0.16 0.01 0.1 32.99 7.58 14.82 16.94 0.45 0.25
weekly_01_2025_Eng.txt,onion,Unknown,Red onions 55 2.13 0.15 0.18 0.02 0.13 30.15 14.26 20.37 19.32 0.31 0.28
weekly_01_2025_Eng.txt,potato,Unknown,Potatoes 71 1.67 0.25 0.01 0.09 14.31 20.5 9.83 23.84 0.46 0.29
weekly_01_2025_Eng.txt,dhal,Unknown,Red Dhal 319 23.09 0.77 1.06 1.6 0.22 55 NA 41.27 66.63 7.45 3.34
weekly_01_2025_Eng.txt,vegetable,Unknown,Vegetables
weekly_01_2025_Eng.txt,rice,Unknown,Rice
weekly_01_2025_Eng.txt,egg,Unknown,Brinjal (Chinese eggplant) 24 1.28 0.33 16.83 0.12 0.11 32.94 3.37 14.4 21.18 0.28 0.16
weekly_01_2025_Eng.txt,egg,Unknown,Thalana batu (Thai eggplant) 21 1.45 0.26 18.33 0.11 0.09 31.18 2.71 17.24 37.22 0.37 0.24
weekly_01_2025_Eng.txt,coconut,Unknown,Coconuts nuts 390 3.67 39.92 - 0.05 0.11 14.86 -
weekly_01_2025_Eng.txt,potato,Unknown,Sweet potato 108 1.27 0.33 NA 0.04 0.09 14.44 22.2 28.93 21.05 0.51 0.14
weekly_01_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables
weekly_01_2025_Eng.txt,onion,Unknown,Onion leaves 27 2.01 0.26 NA 0.04 0.18 56.8 23.38 35.21 74.95 3.15 0.77
weekly_01_2025_Eng.txt,fruit,Unknown,Jackfruit pods 25 2.14 0.34 NA 0.03 0.04 30.7 24.77 37.32 26.08 0.3 0.17
weekly_01_2025_Eng.txt,fruit,Unknown,Jackfruit seeds 77 5.66 0.44 NA 0.02 0.08 58.91 15.24 40.87 50.14 0.52 0.42
weekly_01_2025_Eng.txt,chicken,Unknown,Chicken 176 23.14 9.24 6.88 0.07 0.49 10.09 - 15.06 20.18 0.75 0.64
weekly_01_2025_Eng.txt,fish,Unknown,Fish
weekly_01_2025_Eng.txt,fish,Unknown,Cuttle fish 76 16.82 0.93 1.93 0.02 0.04 6.22 8.73 35.46 0.62 1.3
weekly_01_2025_Eng.txt,fish,Unknown,Dried Fish
weekly_01_2025_Eng.txt,egg,Unknown,Eggs
weekly_01_2025_Eng.txt,egg,Unknown,Hen eggs (Country) 170 13.14 13 208 0.08 0.18 54.6 50.14 11.04 1.64 1.12
weekly_01_2025_Eng.txt,egg,Unknown,Hen eggs (Table) 135 13.55 9.03 200 0.19 0.19 49.46 63.3 12 2.39 1.73
weekly_01_2025_Eng.txt,egg,Unknown,Quail eggs 153 12.39 11.46 153 0.11 0.17 54.86 60.67 11.21 2.55 1.51
weekly_01_2025_Eng.txt,fruit,Unknown,Fruits
weekly_01_2025_Eng.txt,rice,Unknown,Price Collecting Areas
weekly_06_2025_Eng.txt,vegetable,Unknown,Vegetables
weekly_06_2025_Eng.txt,coconut,Unknown,Coconut
weekly_06_2025_Eng.txt,rice,Unknown,Paddy/Rice
weekly_06_2025_Eng.txt,rice,Increase,Prices of both large and small nuts have increased further
weekly_06_2025_Eng.txt,rice,Unknown,and the prices ranged Rs.210.00-240.00 for large nuts
weekly_06_2025_Eng.txt,onion,Unknown,Stocks of imported red onion and big onion were
weekly_06_2025_Eng.txt,rice,Unknown,available in the market and the prices of both types have
weekly_06_2025_Eng.txt,rice,Decrease,decreased further. Prices ranged between Rs.400.00 -
weekly_06_2025_Eng.txt,onion,Unknown,640.00/kg for red onion and Rs.160.00-250.00/kg for big
weekly_06_2025_Eng.txt,rice,Unknown,onion in Colombo and suburb markets. Prices of both
weekly_06_2025_Eng.txt,potato,Decrease,Nuwara Eliya and imported potatoes have decreased.
weekly_06_2025_Eng.txt,rice,Unknown,"Further, the prices of white cowpea, red cowpea and red"
weekly_06_2025_Eng.txt,rice,Decrease,dhal have decreased while the price of green gram has
weekly_06_2025_Eng.txt,rice,Decrease,Retail prices of most of the vegetables have decreased.
weekly_06_2025_Eng.txt,rice,Unknown,"Considering the up-country varieties, the highest price"
weekly_06_2025_Eng.txt,rice,Decrease,"country varieties, the highest price decrease was reported"
weekly_06_2025_Eng.txt,rice,Unknown,Retail prices of all the rice varieties except for keeri
weekly_06_2025_Eng.txt,rice,Decrease,rice stocks to the market. The highest price decrease was
weekly_06_2025_Eng.txt,rice,Unknown,noted for local raw red rice and the price ranged
weekly_06_2025_Eng.txt,rice,Unknown,Rs.220.00-260.00/kg. Prices of other varieties ranged
weekly_06_2025_Eng.txt,rice,Unknown,suburb markets. Average farmgate prices of most of the
weekly_06_2025_Eng.txt,rice,Increase,purchased paddy at higher prices than the certified
weekly_06_2025_Eng.txt,rice,Unknown,prices.
weekly_06_2025_Eng.txt,rice,Unknown,Rice
weekly_06_2025_Eng.txt,rice,Increase,Price of keeri samba has increased by 2%
weekly_06_2025_Eng.txt,rice,Unknown,and the price ranged Rs.255.00-267.00/kg.
weekly_06_2025_Eng.txt,rice,Unknown,"However, the price of nadu, raw red and"
weekly_06_2025_Eng.txt,rice,Decrease,raw white rice varieties have decreased in
weekly_06_2025_Eng.txt,rice,Unknown,the average prices were Rs.238.00/kg and
weekly_06_2025_Eng.txt,rice,Unknown,Imported rice varieties were also available
weekly_06_2025_Eng.txt,rice,Unknown,prices:
weekly_06_2025_Eng.txt,rice,Unknown,the current wholesale prices of most of the
weekly_06_2025_Eng.txt,rice,Increase,rice varieties have increased with the
weekly_06_2025_Eng.txt,rice,Increase,highest price increase of 26% for raw red.
weekly_06_2025_Eng.txt,rice,Decrease,The price of keeri samba has decreased by
weekly_06_2025_Eng.txt,rice,Unknown,Retail prices of all the types of rice varieties
weekly_06_2025_Eng.txt,rice,Decrease,"Among those, the highest price decrease of"
weekly_06_2025_Eng.txt,rice,Unknown,Prices of raw red and white rice ranged
weekly_06_2025_Eng.txt,rice,Unknown,and suburb markets. The retail price of keeri
weekly_06_2025_Eng.txt,rice,Unknown,price ranged Rs.260.00-280.00/kg.
weekly_06_2025_Eng.txt,rice,Decrease,the highest price decrease of 30% was
weekly_06_2025_Eng.txt,rice,Increase,price increase of 18% was recorded for raw
weekly_06_2025_Eng.txt,rice,Unknown,"price for major paddy varieties, the mill"
weekly_06_2025_Eng.txt,rice,Unknown,"than certified price. As a result, the prices"
weekly_06_2025_Eng.txt,rice,Unknown,"Accordingly, the price of short grain paddy"
weekly_06_2025_Eng.txt,rice,Unknown,Kalawewa areas while its prices ranged
weekly_06_2025_Eng.txt,rice,Increase,price increase of Rs.3.00-9.00/kg for keeri
